,osmid,ref,name,highway,oneway,reversed,length,weight,start,end,geometry,service,lanes,maxspeed
733,913745497,,,service,FALSE,FALSE,124.421,,8488049337,8488049356,"LINESTRING (-72.9590853 41.2923306, -72.9589612 41.2923468, -72.9588931 41.2923575, -72.9587705 41.2923784, -72.9586344 41.2924011, -72.9586083 41.2924087, -72.9585571 41.2924282, -72.9585117 41.2924497, -72.9585092 41.292456, -72.9585336 41.29255, -72.9585638 41.2926605, -72.9585781 41.2927078, -72.9585924 41.292716, -72.9586663 41.2927116, -72.9587751 41.2927047, -72.9588792 41.292697, -72.9589356 41.292691, -72.9589795 41.2926858, -72.9590134 41.2926835, -72.9591105 41.2926792)",,,
734,974898386,CT 122,Campbell Avenue,secondary,FALSE,FALSE,38.82,38.77286378,8488049356,8488049337,,,,
735,913745497,,,service,FALSE,TRUE,124.421,,8488049356,8488049337,"LINESTRING (-72.9591105 41.2926792, -72.9590134 41.2926835, -72.9589795 41.2926858, -72.9589356 41.292691, -72.9588792 41.292697, -72.9587751 41.2927047, -72.9586663 41.2927116, -72.9585924 41.292716, -72.9585781 41.2927078, -72.9585638 41.2926605, -72.9585336 41.29255, -72.9585092 41.292456, -72.9585117 41.2924497, -72.9585571 41.2924282, -72.9586083 41.2924087, -72.9586344 41.2924011, -72.9587705 41.2923784, -72.9588931 41.2923575, -72.9589612 41.2923468, -72.9590853 41.2923306)",,,
736,974898386,CT 122,Campbell Avenue,secondary,FALSE,TRUE,18.597,18.5746201,8488049356,178537304,,,,
737,1181443082,,,footway,FALSE,FALSE,4.186,4.186399744,9411480770,3437140577,,,,
738,1181443091,,,service,FALSE,TRUE,9.585,9.598408197,9411480770,2648033555,,parking_aisle,,
739,1181443091,,,service,FALSE,FALSE,52.684,39.64903677,9411480770,2648033480,"LINESTRING (-72.9626291 41.2895307, -72.9629812 41.2893531, -72.9628689 41.2892229)",parking_aisle,,
740,259398030,,,service,FALSE,FALSE,31.392,31.45906782,9411480783,2648033696,,parking_aisle,,
741,"[17216461, 259398030]",,Monument Path,service,FALSE,"[False, True]",93.485,34.19652889,9411480783,2648033695,"LINESTRING (-72.9630501 41.292967, -72.9633258 41.2928921, -72.9632783 41.2927867, -72.9626419 41.2929617)",parking_aisle,,
742,730050756,,,footway,FALSE,FALSE,26.032,25.87999898,9411480783,6839106022,"LINESTRING (-72.9630501 41.292967, -72.9630799 41.2930359, -72.9631079 41.2930993, -72.9631234 41.2931292, -72.9631411 41.2931509, -72.9631478 41.293165, -72.9631512 41.2931872)",,,
743,176558911,,Ruden Place,residential,FALSE,FALSE,9.249,9.249225821,9411480786,2648033510,,,2,20 mph
744,176558911,,Ruden Place,residential,FALSE,TRUE,10.328,10.32779682,9411480786,2648033484,,,2,20 mph
745,729371148,,,footway,FALSE,TRUE,102.919,103.0583893,9411480786,2648033604,"LINESTRING (-72.9623566 41.2893854, -72.9623276 41.2894012, -72.9622892 41.2894221, -72.9613252 41.2898913)",,,
746,336658635,,,footway,FALSE,FALSE,25.675,25.73476346,9411491476,3437141001,"LINESTRING (-72.9609854 41.2913024, -72.9609259 41.2913143, -72.9606884 41.2913617)",,,
747,336658635,,,footway,FALSE,TRUE,22.173,22.22943955,9411491476,3437140997,"LINESTRING (-72.9609854 41.2913024, -72.9610407 41.2913014, -72.9612507 41.2912974)",,,
748,336658647,,,footway,FALSE,FALSE,47.416,47.39261096,9411491476,3437140664,"LINESTRING (-72.9609854 41.2913024, -72.9610104 41.2912636, -72.961233 41.2909187)",,,
749,336658647,,,footway,FALSE,TRUE,51.494,51.44414552,9411491476,6833077361,"LINESTRING (-72.9609854 41.2913024, -72.9609682 41.2913447, -72.9608964 41.2915207, -72.9608117 41.2917467)",,,
750,729371153,,,footway,FALSE,FALSE,46.032,46.00903414,9411491476,3437140666,"LINESTRING (-72.9609854 41.2913024, -72.9609592 41.2912616, -72.9607464 41.2909294)",,,
751,729371153,,,footway,FALSE,TRUE,48.37,48.35564268,9411491476,3437141035,"LINESTRING (-72.9609854 41.2913024, -72.9610131 41.2913393, -72.9612698 41.2916813)",,,
752,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,18.331,18.36319529,10748382007,11254263321,,,4,
753,1155782326,,,service,FALSE,FALSE,8.26,8.256499573,10748382007,11254372305,,,,
754,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,86.884,87.03892178,10748382007,178624550,"LINESTRING (-72.965484 41.2909482, -72.9660823 41.2907158, -72.9664078 41.2905894)",,4,
755,1155782326,,,service,FALSE,FALSE,4.574,4.57203718,10748382015,3437140640,,,,
756,1155782326,,,service,FALSE,TRUE,15.205,15.19783285,10748382015,11254372305,,,,
757,1155782326,,,service,FALSE,TRUE,53.853,42.30975386,10748382015,10748382019,"LINESTRING (-72.9653596 41.290759, -72.9657224 41.2906192, -72.9657499 41.2905972, -72.9657477 41.2905704, -72.9656761 41.2904621)",,,
758,1155782326,,,service,FALSE,TRUE,4.283,4.281154006,10748382019,11254372333,,,,
759,1155782327,,,service,FALSE,FALSE,38.333,38.40307021,10748382019,10748382020,,parking_aisle,,
760,1155782326,,,service,FALSE,FALSE,53.853,42.30975386,10748382019,10748382015,"LINESTRING (-72.9656761 41.2904621, -72.9657477 41.2905704, -72.9657499 41.2905972, -72.9657224 41.2906192, -72.9653596 41.290759)",,,
761,1155782326,,,service,FALSE,TRUE,13.361,13.35435288,10748382020,3437140640,,,,
762,1155782327,,,service,FALSE,TRUE,38.333,38.40307021,10748382020,10748382019,,parking_aisle,,
763,1155782326,,,service,FALSE,FALSE,68.382,38.6140974,10748382020,11254372333,"LINESTRING (-72.9652645 41.2906144, -72.9651761 41.29048, -72.9651791 41.290449, -72.9651985 41.2904239, -72.9654461 41.2903292, -72.9655098 41.2903341, -72.9655728 41.290352, -72.9656403 41.2904079, -72.9656533 41.2904276)",,,
764,532113138,,Wade Street,residential,FALSE,TRUE,5.999,5.993238897,10822616788,10822616799,,,,25 mph
765,1163710300,,,service,FALSE,FALSE,120.357,,10822616788,10822616799,"LINESTRING (-72.9632602 41.2923653, -72.9637734 41.2922055, -72.9637773 41.292189, -72.9636996 41.2920512, -72.9636777 41.292043, -72.9634165 41.2921306, -72.9634015 41.2921463, -72.9634105 41.2922085, -72.9634135 41.2922325, -72.9633976 41.2922594, -72.9633557 41.2922766, -72.9632406 41.2923134)",parking_aisle,,
766,532113138,,Wade Street,residential,FALSE,FALSE,5.999,5.993238897,10822616799,10822616788,,,,25 mph
767,1163710300,,,service,FALSE,TRUE,120.357,,10822616799,10822616788,"LINESTRING (-72.9632406 41.2923134, -72.9633557 41.2922766, -72.9633976 41.2922594, -72.9634135 41.2922325, -72.9634105 41.2922085, -72.9634015 41.2921463, -72.9634165 41.2921306, -72.9636777 41.292043, -72.9636996 41.2920512, -72.9637773 41.292189, -72.9637734 41.2922055, -72.9632602 41.2923653)",parking_aisle,,
768,532113138,,Wade Street,residential,FALSE,TRUE,52.775,52.72586256,10822616799,5164275688,,,,25 mph
769,17228636,,Pruden Street,residential,FALSE,FALSE,35.039,35.01423552,10822616800,2648033689,,,,
770,17228636,,Pruden Street,residential,FALSE,TRUE,40.734,40.70641047,10822616800,178656002,,,,
771,1163710301,,,service,FALSE,FALSE,19.161,19.19872655,10822616800,10822663607,,parking_aisle,,
772,1163710301,,,service,FALSE,TRUE,19.161,19.19872655,10822663607,10822616800,,parking_aisle,,
773,1163710301,,,service,FALSE,FALSE,71.42,0,10822663607,10822663607,"LINESTRING (-72.9624785 41.2924959, -72.9626288 41.292447, -72.9626268 41.292429, -72.9625401 41.2922717, -72.9625122 41.2922642, -72.9623856 41.2923047, -72.9623846 41.2923257, -72.9624785 41.2924959)",parking_aisle,,
774,1163710301,,,service,FALSE,TRUE,71.42,,10822663607,10822663607,"LINESTRING (-72.9624785 41.2924959, -72.9623846 41.2923257, -72.9623856 41.2923047, -72.9625122 41.2922642, -72.9625401 41.2922717, -72.9626268 41.292429, -72.9626288 41.292447, -72.9624785 41.2924959)",parking_aisle,,
775,103700258,,,service,FALSE,TRUE,5.438,5.431745249,10839559639,11193555686,,,,
776,727496770,,,service,FALSE,FALSE,8.561,8.574898195,10839559639,10839559744,,,,
777,103700258,,,service,FALSE,FALSE,37.044,36.79281951,10839559639,6817639036,"LINESTRING (-72.9633378 41.2906164, -72.9633336 41.290591, -72.9633264 41.290556, -72.9633402 41.2904188, -72.9633681 41.2902859)",,,
778,"[727496770, 771717046]",,,"['footway', 'service']",FALSE,TRUE,63.999,43.69882004,10839559639,3437140641,"LINESTRING (-72.9633378 41.2906164, -72.9636271 41.2904784, -72.9636575 41.2905251, -72.9636942 41.290603, -72.9637134 41.2906434, -72.9637492 41.2906887, -72.9638261 41.2907549)",,,
779,1165375849,,,service,FALSE,FALSE,17.426,17.45825331,10839559726,10839559727,,driveway,,
780,103700258,,,service,FALSE,FALSE,18.388,18.32705024,10839559726,3437140662,"LINESTRING (-72.9635765 41.2910405, -72.9635053 41.2909663, -72.9634611 41.2909003)",,,
781,103700258,,,service,FALSE,TRUE,23.935,23.81454855,10839559726,7204268200,"LINESTRING (-72.9635765 41.2910405, -72.9636456 41.2911127, -72.9636732 41.2911455, -72.9637198 41.2912257)",,,
782,1165375849,,,service,FALSE,TRUE,17.426,17.45825331,10839559727,10839559726,,driveway,,
783,1165375850,,,service,FALSE,FALSE,18.103,18.09498464,10839559727,10839559730,,parking_aisle,,
784,1165375850,,,service,FALSE,TRUE,36.983,36.96698281,10839559727,10839559728,,parking_aisle,,
785,1165375850,,,service,FALSE,FALSE,36.983,36.96698281,10839559728,10839559727,,parking_aisle,,
786,727496770,,,service,FALSE,FALSE,7.568,7.580614974,10839559729,10839559734,,,,
787,1165375850,,,service,FALSE,TRUE,6.945,6.941642597,10839559729,10839559731,,parking_aisle,,
788,727496770,,,service,FALSE,TRUE,12.461,12.48041672,10839559729,10839559744,"LINESTRING (-72.9631209 41.2907122, -72.9632207 41.2906694, -72.96325 41.2906561)",,,
789,1165375850,,,service,FALSE,FALSE,24.468,24.45746072,10839559730,10839559731,,parking_aisle,,
790,1165375850,,,service,FALSE,TRUE,18.103,18.09498464,10839559730,10839559727,,parking_aisle,,
791,"[771717035, 771717036]",,,footway,FALSE,FALSE,9.698,9.714033526,10839559730,3437140675,"LINESTRING (-72.9632911 41.2909641, -72.9632599 41.2909764, -72.9631871 41.2910028)",,,
792,771717036,,,footway,FALSE,TRUE,15.882,15.90536342,10839559730,3437140662,"LINESTRING (-72.9632911 41.2909641, -72.963393 41.2909239, -72.9634611 41.2909003)",,,
793,1165375850,,,service,FALSE,FALSE,6.945,6.941642597,10839559731,10839559729,,parking_aisle,,
794,1165375850,,,service,FALSE,TRUE,24.468,24.45746072,10839559731,10839559730,,parking_aisle,,
795,"[1165375856, 1165375851]",,,footway,FALSE,"[False, True]",5.653,5.655681736,10839559731,10839559742,"LINESTRING (-72.9631585 41.2907679, -72.9632052 41.2907484, -72.9632184 41.2907444)",,,
796,"[1165375851, 336658638]",,,footway,FALSE,TRUE,6.941,6.952986167,10839559731,10839559732,"LINESTRING (-72.9631585 41.2907679, -72.9631271 41.2907809, -72.9630855 41.2907977)",,,
797,"[1165375851, 336658638]",,,footway,FALSE,FALSE,6.941,6.952986167,10839559732,10839559731,"LINESTRING (-72.9630855 41.2907977, -72.9631271 41.2907809, -72.9631585 41.2907679)",,,
798,336658638,,,footway,FALSE,TRUE,7.405,5.630818035,10839559732,3437140658,"LINESTRING (-72.9630855 41.2907977, -72.96306 41.290808, -72.9630859 41.2908484)",,,
799,"[1165375852, 1165375853]",,,footway,FALSE,FALSE,6.802,6.800792177,10839559732,10839559734,"LINESTRING (-72.9630855 41.2907977, -72.9630734 41.2907825, -72.9630422 41.2907459)",,,
800,727496770,,,service,FALSE,TRUE,7.568,7.580614974,10839559734,10839559729,,,,
801,727496770,,,service,FALSE,FALSE,62.581,62.57587456,10839559734,3437140682,"LINESTRING (-72.9630422 41.2907459, -72.9630263 41.2907527, -72.9626892 41.2910021, -72.9625061 41.2911383)",,,
802,"[1165375852, 1165375853]",,,footway,FALSE,TRUE,6.802,6.800792177,10839559734,10839559732,"LINESTRING (-72.9630422 41.2907459, -72.9630734 41.2907825, -72.9630855 41.2907977)",,,
803,1165375855,,,footway,FALSE,FALSE,1.497,1.495548207,10839559736,10839559742,,,,
804,1165375859,,,footway,FALSE,FALSE,1.286,1.284673718,10839559739,10839559745,,,,
805,1165375855,,,footway,FALSE,FALSE,3.471,3.383305339,10839559739,10839559741,"LINESTRING (-72.9632581 41.2907208, -72.9632701 41.2907203, -72.9632828 41.2907229, -72.9632899 41.2907259, -72.963297 41.290729)",,,
806,1165375855,,,footway,FALSE,TRUE,5.158,4.234177898,10839559739,10839559742,"LINESTRING (-72.9632581 41.2907208, -72.9632391 41.2907252, -72.9632137 41.2907351, -72.9632184 41.2907444)",,,
807,1165375855,,,footway,FALSE,TRUE,3.471,3.383305339,10839559741,10839559739,"LINESTRING (-72.963297 41.290729, -72.9632899 41.2907259, -72.9632828 41.2907229, -72.9632701 41.2907203, -72.9632581 41.2907208)",,,
808,1165375855,,,footway,FALSE,TRUE,1.497,1.495548207,10839559742,10839559736,,,,
809,1165375855,,,footway,FALSE,FALSE,5.158,4.234177898,10839559742,10839559739,"LINESTRING (-72.9632184 41.2907444, -72.9632137 41.2907351, -72.9632391 41.2907252, -72.9632581 41.2907208)",,,
810,"[1165375856, 1165375851]",,,footway,FALSE,"[False, True]",5.653,5.655681736,10839559742,10839559731,"LINESTRING (-72.9632184 41.2907444, -72.9632052 41.2907484, -72.9631585 41.2907679)",,,
811,1165375857,,,footway,FALSE,TRUE,3.14,3.13641745,10839559743,10839559744,,,,
812,727496770,,,service,FALSE,TRUE,8.561,8.574898195,10839559744,10839559639,,,,
813,1165375857,,,footway,FALSE,FALSE,3.14,3.13641745,10839559744,10839559743,,,,
814,1165375857,,,footway,FALSE,TRUE,5.994,5.986942282,10839559744,10839559745,,,,
815,727496770,,,service,FALSE,FALSE,12.461,12.48041672,10839559744,10839559729,"LINESTRING (-72.96325 41.2906561, -72.9632207 41.2906694, -72.9631209 41.2907122)",,,
816,1165375857,,,footway,FALSE,FALSE,5.994,5.986942282,10839559745,10839559744,,,,
817,1165375858,,,footway,FALSE,FALSE,9.052,9.065005446,10839559745,11193555686,,,,
818,1165375859,,,footway,FALSE,TRUE,1.286,1.284673718,10839559745,10839559739,,,,
819,1165375858,,,footway,FALSE,TRUE,4.182,4.187742057,10839559746,11193555686,,,,
820,168521463,,,service,FALSE,FALSE,39.958,40.0318719,10847123841,2648033503,,,,
821,168521463,,,service,FALSE,TRUE,22.803,22.84515953,10847123841,178548921,,,,
822,1166230499,,,service,FALSE,FALSE,17.006,17.00000116,10847123841,10847123855,,parking_aisle,,
823,1166230499,,,service,FALSE,TRUE,17.006,17.00000116,10847123855,10847123841,,parking_aisle,,
824,1166230499,,,service,FALSE,FALSE,66.12,18.58653103,10847123855,11254375544,"LINESTRING (-72.9658822 41.289081, -72.965763 41.2889143, -72.9657136 41.2888773, -72.96566 41.2888644, -72.965616 41.2888684, -72.9655881 41.2888845, -72.9655645 41.2889079, -72.9655581 41.2889297, -72.9655559 41.2889579, -72.9655666 41.2889853, -72.9656632 41.2891079)",parking_aisle,,
825,1166230499,,,service,FALSE,TRUE,19.841,,10847123855,11254375544,"LINESTRING (-72.9658822 41.289081, -72.9658231 41.2891006, -72.9657598 41.2891183, -72.9657147 41.2891239, -72.9656707 41.2891175, -72.9656632 41.2891079)",parking_aisle,,
826,176558911,,Ruden Place,residential,FALSE,TRUE,14.784,14.78320935,10971672081,3437140585,,,2,20 mph
827,729392416,,,footway,FALSE,TRUE,5.936,5.932730511,10971672081,3437140597,,,,
828,176558911,,Ruden Place,residential,FALSE,FALSE,15.651,15.5958054,10971672081,1870569535,"LINESTRING (-72.9627621 41.2898299, -72.9627683 41.289837, -72.9628407 41.2899137, -72.9628775 41.2899401)",,2,20 mph
829,1181443085,,,footway,FALSE,FALSE,9.384,9.395872672,10971672081,10971672097,"LINESTRING (-72.9627621 41.2898299, -72.9627927 41.289815, -72.9628551 41.2897826)",,,
830,336658637,,,footway,FALSE,FALSE,27.329,27.36692946,10971672097,10971672103,"LINESTRING (-72.9628551 41.2897826, -72.9630743 41.2896699, -72.9631255 41.2896443)",,,
831,1181443082,,,footway,FALSE,TRUE,14.375,14.37485969,10971672097,3437140584,"LINESTRING (-72.9628551 41.2897826, -72.9628326 41.2897582, -72.962757 41.2896764)",,,
832,1181443085,,,footway,FALSE,TRUE,9.384,9.395872672,10971672097,10971672081,"LINESTRING (-72.9628551 41.2897826, -72.9627927 41.289815, -72.9627621 41.2898299)",,,
833,336658627,,,footway,FALSE,FALSE,17.367,17.36556228,10971672099,3437140597,,,,
834,336658627,,,footway,FALSE,TRUE,12.192,12.191064,10971672099,3437140604,,,,
835,1181443086,,,footway,FALSE,FALSE,8.044,8.036964782,10971672099,1870569535,,,,
836,336658637,,,footway,FALSE,FALSE,18.226,18.25166986,10971672103,6828652803,,,,
837,336658637,,,footway,FALSE,TRUE,27.329,27.36692946,10971672103,10971672097,"LINESTRING (-72.9631255 41.2896443, -72.9630743 41.2896699, -72.9628551 41.2897826)",,,
838,1181443086,,,footway,FALSE,TRUE,38.919,38.86860432,10971672103,1870569535,"LINESTRING (-72.9631255 41.2896443, -72.9630734 41.2897007, -72.9629934 41.2897862, -72.9629227 41.2898786, -72.9628775 41.2899401)",,,
839,1181443088,,,footway,FALSE,FALSE,14.786,14.78272741,10971672104,6828652801,"LINESTRING (-72.963131 41.2893314, -72.9632137 41.2894348, -72.9632221 41.2894454)",,,
840,1181443775,,,footway,FALSE,FALSE,4.228,4.23602501,10971672104,10971723725,"LINESTRING (-72.963131 41.2893314, -72.9631483 41.289325, -72.9631764 41.2893146)",,,
841,"[1181443774, 1181443775]",,,footway,FALSE,TRUE,47.087,47.1345598,10971672104,3437140577,"LINESTRING (-72.963131 41.2893314, -72.9631103 41.289339, -72.9631013 41.2893423, -72.9626581 41.2895614)",,,
842,176558911,,Ruden Place,residential,FALSE,FALSE,16.804,16.79461937,10971723725,10971723726,,,2,20 mph
843,1181443775,,,footway,FALSE,FALSE,3.618,3.624925519,10971723725,6828650357,,,,
844,176558911,,Ruden Place,residential,FALSE,TRUE,29.997,29.98723178,10971723725,6828652805,"LINESTRING (-72.9631764 41.2893146, -72.9632521 41.2894151, -72.9633573 41.2895476)",,2,20 mph
845,1181443775,,,footway,FALSE,TRUE,4.228,4.23602501,10971723725,10971672104,"LINESTRING (-72.9631764 41.2893146, -72.9631483 41.289325, -72.963131 41.2893314)",,,
846,176558911,,Ruden Place,residential,FALSE,TRUE,16.804,16.79461937,10971723726,10971723725,,,2,20 mph
847,1181443089,,,service,FALSE,TRUE,16.179,16.19542013,10971723726,6824044613,,parking_aisle,,
848,1181443091,,,service,FALSE,TRUE,21.56,19.34033361,10971723726,2648033480,"LINESTRING (-72.9630918 41.2891775, -72.9630505 41.289155, -72.9630036 41.2891582, -72.9629504 41.2891817, -72.9628689 41.2892229)",parking_aisle,,
849,728212669,,,service,FALSE,TRUE,80.92,81.03855369,10971723727,2648033484,,parking_aisle,,
850,1181443090,,,service,FALSE,TRUE,22.266,22.26241548,10971723727,6824044613,,parking_aisle,,
851,"[1181443089, 728212669]",,,service,FALSE,FALSE,88.903,69.6467469,10971723727,6824044616,"LINESTRING (-72.9631001 41.2889141, -72.963761 41.2885933, -72.9639091 41.2887694)",parking_aisle,,
852,1207438542,,,service,FALSE,FALSE,29.632,22.36478787,11187909373,11187909376,"LINESTRING (-72.9591592 41.2884197, -72.9590342 41.2884383, -72.9589997 41.2884331, -72.9589694 41.2884206, -72.9589404 41.2883043)",,,
853,168520643,,,service,FALSE,FALSE,51.335,41.18236571,11187909376,1797727963,"LINESTRING (-72.9589404 41.2883043, -72.9592676 41.2882331, -72.9593426 41.2882141, -72.9594098 41.2882401, -72.9594298 41.2882685, -72.9594312 41.2883258)",,,
854,168520643,,,service,FALSE,TRUE,18.033,18.07034272,11187909376,1797727955,"LINESTRING (-72.9589404 41.2883043, -72.9588732 41.2883189, -72.9587313 41.2883443)",,,
855,1207438542,,,service,FALSE,TRUE,29.632,22.36478787,11187909376,11187909373,"LINESTRING (-72.9589404 41.2883043, -72.9589694 41.2884206, -72.9589997 41.2884331, -72.9590342 41.2884383, -72.9591592 41.2884197)",,,
856,168520643,,,service,FALSE,FALSE,3.827,3.829350352,11187909378,1797727787,,,,
857,168520643,,,service,FALSE,TRUE,40.644,39.92459127,11187909378,1797730555,"LINESTRING (-72.9595368 41.2888864, -72.9595114 41.2888673, -72.9594781 41.2888197, -72.959446 41.2887661, -72.9594043 41.2886162, -72.9593916 41.288544)",,,
858,1207438543,,,service,FALSE,FALSE,91.208,62.88521082,11187909378,1797727963,"LINESTRING (-72.9595368 41.2888864, -72.9597584 41.2887447, -72.9597901 41.2886788, -72.9597941 41.2886108, -72.9597242 41.2883936, -72.9596815 41.2883588, -72.9596207 41.2883394, -72.9594312 41.2883258)",,,
859,103700258,,,service,FALSE,FALSE,5.438,5.431745249,11193555686,10839559639,,,,
860,1165375858,,,footway,FALSE,FALSE,4.182,4.187742057,11193555686,10839559746,,,,
861,1165375858,,,footway,FALSE,TRUE,9.052,9.065005446,11193555686,10839559745,,,,
862,103700258,,,service,FALSE,TRUE,27.913,27.78803565,11193555686,3437140662,"LINESTRING (-72.9633509 41.2906643, -72.9633539 41.2906751, -72.9633835 41.290766, -72.9634611 41.2909003)",,,
863,17207716,,Hoffman Street,residential,FALSE,FALSE,8.666,8.661802648,11254263321,11254372306,,,,
864,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,18.331,18.36319529,11254263321,10748382007,,,4,
865,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,81.162,81.30992464,11254263321,11254263328,,,4,
866,259398011,,Hoffman Street,residential,FALSE,FALSE,20.465,20.44612647,11254263321,581431959,,,,
867,17210488,,Andrews Street,residential,FALSE,FALSE,20.832,20.82159541,11254263325,178568269,,,,
868,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,20.884,20.92340053,11254263325,11254263326,,,4,
869,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,54.969,55.06938493,11254263325,5164275688,,,4,
870,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,50.368,50.45936798,11254263326,11254263328,,,4,
871,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,20.884,20.92340053,11254263326,11254263325,,,4,
872,103700258,,,service,FALSE,FALSE,10.199,10.189452,11254263326,6833077321,,,,
873,17207716,,Hoffman Street,residential,FALSE,TRUE,9.026,9.0205863,11254263328,11254372307,,,,
874,93800813,US 1,Boston Post Road,primary,FALSE,FALSE,81.162,81.30992464,11254263328,11254263321,,,4,
875,93800813,US 1,Boston Post Road,primary,FALSE,TRUE,50.368,50.45936798,11254263328,11254263326,,,4,
876,17213019,,Ruden Street,residential,FALSE,FALSE,43.483,43.54171785,11254263330,1870569530,,,,
877,17213019,,Ruden Street,residential,FALSE,TRUE,77.247,77.36358222,11254263330,178586759,"LINESTRING (-72.961724 41.2893814, -72.9612832 41.2895897, -72.9609414 41.2897513)",,,
878,17229394,,Rockview Street,residential,FALSE,TRUE,11.626,11.62459675,11254372299,178656003,,,,
879,1214704603,,,footway,FALSE,FALSE,7.645,7.65849198,11254372299,11254372308,,,,
880,17229394,,Rockview Street,residential,FALSE,FALSE,79.482,78.78674103,11254372299,178642791,"LINESTRING (-72.966914 41.2903129, -72.9668456 41.2899616, -72.9667712 41.2897907, -72.9666689 41.289628)",,,
881,1155782326,,,service,FALSE,FALSE,15.205,15.19783285,11254372305,10748382015,,,,
882,1155782326,,,service,FALSE,TRUE,8.26,8.256499573,11254372305,10748382007,,,,
883,1214704603,,,footway,FALSE,FALSE,18.37,18.40368254,11254372305,11254372306,,,,
884,1214704603,,,footway,FALSE,TRUE,88.455,88.52290072,11254372305,11254372330,"LINESTRING (-72.9654402 41.2908816, -72.9654984 41.2908557, -72.9656314 41.290788, -72.9659361 41.290659, -72.9662687 41.2905268, -72.9663632 41.2904934)",,,
885,17207716,,Hoffman Street,residential,FALSE,TRUE,8.666,8.661802648,11254372306,11254263321,,,,
886,1214704603,,,footway,FALSE,FALSE,80.663,80.81049161,11254372306,11254372307,,,,
887,17207716,,Hoffman Street,residential,FALSE,FALSE,108.657,,11254372306,11254372307,"LINESTRING (-72.9652427 41.2909542, -72.965159 41.2908282, -72.9647379 41.2909854, -72.9644027 41.2911164, -72.9643168 41.2911708, -72.9643775 41.2912761)",,,
888,1214704603,,,footway,FALSE,TRUE,18.37,18.40368254,11254372306,11254372305,,,,
889,17207716,,Hoffman Street,residential,FALSE,FALSE,9.026,9.0205863,11254372307,11254263328,,,,
890,1214704603,,,footway,FALSE,FALSE,6.652,6.664883896,11254372307,3437140998,,,,
891,1214704603,,,footway,FALSE,TRUE,80.663,80.81049161,11254372307,11254372306,,,,
892,17207716,,Hoffman Street,residential,FALSE,TRUE,108.657,,11254372307,11254372306,"LINESTRING (-72.9643775 41.2912761, -72.9643168 41.2911708, -72.9644027 41.2911164, -72.9647379 41.2909854, -72.965159 41.2908282, -72.9652427 41.2909542)",,,
893,1214704603,,,footway,FALSE,TRUE,7.645,7.65849198,11254372308,11254372299,,,,
894,1214704603,,,footway,FALSE,FALSE,42.629,42.66378979,11254372308,11254372330,"LINESTRING (-72.9668326 41.2903443, -72.9666378 41.2903962, -72.9663632 41.2904934)",,,
895,"[1214704604, 1214704606]",,,footway,FALSE,"[False, True]",190.884,107.4502407,11254372308,11254372335,"LINESTRING (-72.9668326 41.2903443, -72.9668137 41.2901415, -72.9667644 41.2899561, -72.96667 41.2897948, -72.9666206 41.2897416, -72.966552 41.2897158, -72.9664812 41.2897158, -72.9656615 41.2900383, -72.9656571 41.2902319, -72.9655543 41.2902637)",,,
896,1214704603,,,footway,FALSE,FALSE,88.455,88.52290072,11254372330,11254372305,"LINESTRING (-72.9663632 41.2904934, -72.9662687 41.2905268, -72.9659361 41.290659, -72.9656314 41.290788, -72.9654984 41.2908557, -72.9654402 41.2908816)",,,
897,1214704603,,,footway,FALSE,TRUE,42.629,42.66378979,11254372330,11254372308,"LINESTRING (-72.9663632 41.2904934, -72.9666378 41.2903962, -72.9668326 41.2903443)",,,
898,1214704607,,,footway,FALSE,FALSE,21.853,20.43267563,11254372330,11254375555,"LINESTRING (-72.9663632 41.2904934, -72.9662569 41.2903435, -72.9662214 41.2903437)",,,
899,1155782326,,,service,FALSE,FALSE,4.283,4.281154006,11254372333,10748382019,,,,
900,1214704607,,,footway,FALSE,TRUE,7.311,7.324064989,11254372333,11254372334,,,,
901,1155782326,,,service,FALSE,TRUE,68.382,38.6140974,11254372333,10748382020,"LINESTRING (-72.9656533 41.2904276, -72.9656403 41.2904079, -72.9655728 41.290352, -72.9655098 41.2903341, -72.9654461 41.2903292, -72.9651985 41.2904239, -72.9651791 41.290449, -72.9651761 41.29048, -72.9652645 41.2906144)",,,
902,1214704607,,,footway,FALSE,FALSE,7.311,7.324064989,11254372334,11254372333,,,,
903,1214704607,,,footway,FALSE,TRUE,10.548,10.56698558,11254372334,11254375545,,,,
904,1214704608,,,footway,FALSE,FALSE,21.001,21.01489301,11254372334,11254372335,,,,
905,1214704608,,,footway,FALSE,TRUE,21.001,21.01489301,11254372335,11254372334,,,,
